Time (TU),X (LU),Y (LU),Z (LU),VX (LU/TU),VY (LU/TU),VZ (LU/TU)
0.5275938100696597,1.00248371064442,-0.03925144622810659,-0.1028527999681126,-0.06324372798355812,-0.015764530714234948,0.3286596007838726
0.5304743604212493,1.0023011125032533,-0.03929488589556789,-0.10190188001516605,-0.06353608797217042,-0.01439158044673703,0.33158146075568046
0.5333106017352741,1.0021205021518427,-0.039333754740617545,-0.10095731193590013,-0.0638226384094471,-0.013012542178292542,0.334495016924194
0.5361033109793081,1.0019418716027675,-0.03936816719688461,-0.100019116076861,-0.06410349450905956,-0.011627357809574041,0.3374005414357665
0.5388532480144368,1.0017652122414704,-0.039398234925795264,-0.09908730999618526,-0.06437876914349192,-0.01023596731809818,0.3402982976989108
0.5415611540984423,1.001590514993962,-0.039424066875465257,-0.09816190928242473,-0.06464857270635646,-0.008838309912778557,0.34318853847131103
0.5442277538482747,1.0014177702700218,-0.039445769379915646,-0.0972429271977808,-0.06491301332213661,-0.007434323459951612,0.3460715075550528
0.5468537563250894,1.001246967958155,-0.0394634462384914,-0.09633037458936491,-0.06517219696498366,-0.006023944282787925,0.34894744065415334
0.5494398540277643,1.0010780975535754,-0.03947719877828971,-0.09542426051371908,-0.0654262273704089,-0.0046071080658301195,0.35181656395870864
0.5519867245019023,1.0009111481139028,-0.03948712593523901,-0.09452459194735274,-0.06567520620575519,-0.0031837493669953365,0.35467909557094407
0.5544950305436933,1.0007461083030949,-0.03949332432070391,-0.09363137396854371,-0.0659192331005935,-0.0017538018507048956,0.3575352454309534
0.5569654210855627,1.0005829663881187,-0.03949588828815752,-0.09274460968670682,-0.06615840574318846,-0.00031719812404260657,0.36038521602411444
0.5593985315354625,1.000421710268854,-0.03949490999436179,-0.09186430035202395,-0.06639281992271436,0.0011261301440941781,0.36322920249847723
0.5617951629408245,1.0002623155920833,-0.039490478998338734,-0.09099037999453381,-0.0666225866729013,0.0025763614025575863,0.366067605975642
0.5641563826231283,1.0001047388712794,-0.039482680611978724,-0.09012267598454349,-0.06684784143484747,0.004033857616659822,0.3689011689955017
0.5664827820135117,0.9999489670087969,-0.0394715979822712,-0.08926118118889073,-0.06706867313196019,0.005498709897256351,0.3717300896700858
0.5687749367888907,0.9997949869014228,-0.03945731231786545,-0.08840588839225269,-0.06728516862697792,0.006971008275872545,0.3745545554829682
0.5710334110603693,0.999642785203491,-0.03943990293595052,-0.08755678896180782,-0.06749741313275788,0.008450843965073427,0.3773747479876333
0.5732587582906512,0.9994923483046705,-0.03941944730587276,-0.08671387268243187,-0.06770549030668443,0.009938309714399723,0.380190843724281
0.5754515201759651,0.9993436624435976,-0.039396021108927246,-0.08587712835407871,-0.06790948215416227,0.011433498823726277,0.38300301257992164
0.577612227937446,0.9991967136575731,-0.03936969827808104,-0.08504654347661483,-0.06810946915827255,0.012936505743516654,0.3858114191642481
0.5797414021678089,0.9990514878282142,-0.03934055104800834,-0.08422210447259028,-0.06830553027359705,0.014447425730562171,0.3886162223811206
0.5818395542761824,0.9989079706167132,-0.03930864998199832,-0.08340379628542323,-0.06849774306701391,0.01596635564459289,0.3914175771107465
0.5839071846957391,0.9987661476187354,-0.039274064043264216,-0.08259160322793832,-0.06868618356061965,0.017493392441758703,0.39421563161722767
0.5859447852672236,0.9986260042327344,-0.03923686060413403,-0.0817855082016834,-0.06887092645782515,0.019028634673320107,0.39701053050656243
0.5879528377205909,0.9984875257940681,-0.03919710551449132,-0.08098549343488463,-0.0690520450121481,0.020572181154695335,0.39980241246664067
0.5899318152249636,0.9983506974974262,-0.039154863117230695,-0.08019154000928683,-0.06922961117531523,0.022124131911902593,0.4025914121709674
0.591882181746991,0.9982155044687994,-0.03911019630206197,-0.07940362824825824,-0.06940369554631355,0.023684587487593528,0.405377659187554
0.5938043934736678,0.9980819316936318,-0.03906316651397963,-0.0786217372718546,-0.06957436750546973,0.025253649874421663,0.4081612798050252
0.595698897296727,0.9979499641476265,-0.039013833827951476,-0.07784584573457001,-0.06974169508608845,0.02683142110312605,0.41094239466592614
0.5975661324509457,0.9978195867078077,-0.03896225694907181,-0.07707593128252814,-0.06990574512706627,0.028418004372693106,0.41372112092630486
0.5994065299451545,0.9976907842158479,-0.03890849326414976,-0.07631197090172175,-0.07006658322890262,0.03001350340012631,0.4164975712429134
0.601220513211163,0.9975635414556939,-0.03885259886092503,-0.07555394076419854,-0.07022427381723788,0.0316180227867306,0.4192718545490837
0.6030084984972955,0.997437843147844,-0.03879462855022806,-0.07480181617037768,-0.07037888018290366,0.03323166820725674,0.422044076496027
0.6047708937262255,0.9973136740509089,-0.038734635938492926,-0.07405557213641614,-0.07053046438948447,0.0348545452020108,0.42481433749833747
0.6065081000859208,0.9971910188703794,-0.038672673412343275,-0.07331518283116994,-0.07067908741753064,0.03648676042225038,0.4275827350002406
0.6082205119080573,0.9970698622866226,-0.03860879217358177,-0.07258062172299579,-0.07082480915936322,0.03812842138295656,0.43034936314695277
0.6099085159351438,0.996950189025778,-0.03854304230026246,-0.07185186199267038,-0.07096768836290886,0.03977963558701452,0.43311431141760964
0.61157249303073,0.9968319837569731,-0.038475472714409625,-0.07112887589295033,-0.07110778278293761,0.04144051201238623,0.4358776672280438
0.6132128168740174,0.9967152312023855,-0.03840613126330049,-0.07041163540194266,-0.07124514907608893,0.04311115969050991,0.43863951363990994
0.6148298547774225,0.9965999160963172,-0.03833506471927887,-0.06970011196048749,-0.07137984287603655,0.0447916883416847,0.4413999305235797
0.6164239677065032,0.9964860232001176,-0.03826231880901253,-0.06899427654974774,-0.07151191880079796,0.046482208244553576,0.4441589944298606
0.6179955106824234,0.9963735372891862,-0.038187938224663605,-0.06829409959701754,-0.0716414304916739,0.048182830514219024,0.446916779125996
0.6195448326346198,0.9962624431786414,-0.038111966658913414,-0.0675995511216416,-0.07176843060641182,0.049893666808139094,0.4496733551910285
0.6210722762787427,0.9961527257468251,-0.03803444684070598,-0.06691060087150853,-0.07189297081503972,0.05161482902966507,0.45242878962169136
0.622578178544161,0.9960443699188682,-0.03795542054347613,-0.06622721821100373,-0.07201510184067872,0.053346429640065765,0.45518314641733243
0.6240628712344184,0.9959373606327017,-0.03787492857663908,-0.06554937189483961,-0.07213487351818886,0.05508858229306844,0.4579364876498039
0.6255266797333944,0.9958316829453864,-0.0377930108817249,-0.06487703073094829,-0.07225233469492015,0.05684140018920657,0.4606888709221949
0.6269699249501421,0.9957273219055796,-0.037709706452810465,-0.064210162763478,-0.07236753339278322,0.05860499822745994,0.46344035282943286
0.628392921479672,0.9956242626985345,-0.03762505346535274,-0.06354873618746502,-0.07248051666591213,0.06037949066631378,0.4661909853469427
0.629795979132876,0.9955224905474113,-0.03753908921560437,-0.06289271871364885,-0.0725913307285347,0.06216499282631958,0.46894081856124226
0.6311794027201072,0.9954219907401549,-0.03745185015587071,-0.06224207773150777,-0.07270002094232898,0.06396162072358101,0.4716899001394612
0.6325434917856458,0.9953227486597553,-0.037363371935735475,-0.06159678049892152,-0.07280663180066474,0.0657694905938821,0.4744382746523764
0.6338885411235947,0.9952247497573651,-0.03727368939380568,-0.060956793963097416,-0.07291120697424613,0.06758871942959657,0.47718598444756716
0.6352148400441586,0.9951279796160083,-0.03718283663102943,-0.06032208517251028,-0.07301378925924383,0.06941942384675971,0.4799330679906216
0.6365226740069059,0.9950324238413636,-0.03709084692386284,-0.05969262055824568,-0.07311442070898407,0.07126172218379581,0.4826795630721969
0.6378123237726187,0.9949380681329317,-0.03699775280125115,-0.05906836639278878,-0.07321314257241206,0.07311573326510061,0.4854255049664594
0.6390840643520794,0.9948448983703158,-0.0369035861466068,-0.05844928936175613,-0.07330999521929311,0.07498157470760991,0.48817092398932715
0.6403381675877791,0.9947529004331441,-0.03680837803284179,-0.057835355369329516,-0.07340501834252976,0.07685936651800107,0.490915850860424
0.6415749001136815,0.9946620603589498,-0.03671215889273578,-0.05722653058270091,-0.07349825080706154,0.07874922801333965,0.49366031219154644
0.6427945247646507,0.9945723642480832,-0.036614958434547214,-0.05662278079756403,-0.07358973076167169,0.08065127978835729,0.4964043334067523
0.6439972998239939,0.9944837983268785,-0.036516805720493456,-0.05602407185938557,-0.07367949558674973,0.08256564246068397,0.49914793694535947
0.6451834792330616,0.9943963489400179,-0.03641772917295499,-0.0554303696141139,-0.0737675819151157,0.08449243683845964,0.5018911425529107
0.6463533134579379,0.9943100024940147,-0.036317756521908696,-0.054841639523754954,-0.07385402570089374,0.08643178521559837,0.5046339691501192
0.6475070480554881,0.9942247455701303,-0.036216914945983045,-0.054257847434896034,-0.07393886211783304,0.08838380889987117,0.5073764313521488
0.6486449255694356,0.9941405647913075,-0.03611523092983258,-0.05367895867204395,-0.07402212570389069,0.09034863124160489,0.5101185437760037
0.6497671839690977,0.9940574469441422,-0.03601273041877981,-0.05310493887283681,-0.07410385025067869,0.0923263748938199,0.5128603172066086
0.6508740576496628,0.993975378911398,-0.03590943875071521,-0.05253575352815142,-0.07418406888148919,0.09431716338133625,0.5156017608278675
0.6519657774546795,0.993894347676448,-0.03580538067067286,-0.05197136801254002,-0.07426281405692953,0.09632112106112595,0.5183428821718347
0.6530425702756929,0.993814340358956,-0.03570058038705126,-0.051411747834601056,-0.07434011755030567,0.09833837227788429,0.5210836859790854
0.6541046593325059,0.9937353441999088,-0.03559506156473767,-0.0508568585373752,-0.07441601047239713,0.10036904173059359,0.5238241747328646
0.6551522645416848,0.9936573465397673,-0.03548884730618731,-0.05030666554764175,-0.07449052330197847,0.10241325506432762,0.5265643494725638
0.6561856023220606,0.9935803348382619,-0.03538196018715361,-0.049761134317139834,-0.07456368587590301,0.10447113840596957,0.5293042091724471
0.6572048855973829,0.9935042966793962,-0.03527442227414798,-0.0492202303620817,-0.07463552739348511,0.10654281824707333,0.5320437506019775
0.6582103235012475,0.993429219798531,-0.035166255174574605,-0.0486839194618363,-0.07470607640007482,0.10862842069100095,0.5347829673591471
0.6592021227137163,0.9933550919874251,-0.035057479910283997,-0.04815216698539056,-0.07477536088494506,0.11072807410014618,0.5375218533630155
0.6601804860359254,0.9932819012052901,-0.0349481170862932,-0.04762493868805579,-0.07484340818506882,0.11284190604942493,0.5402603988522694
0.6611456131156612,0.9932096355291609,-0.03483818683058297,-0.04710220036363469,-0.07491024504017539,0.11497004468618555,0.5429985921956717
0.66209770070492,0.9931382831389175,-0.034727708779865016,-0.0465839177400928,-0.0749758976143086,0.11711261920468992,0.5457364205013108
0.6630369422043536,0.9930678323555882,-0.03461670214740967,-0.04607005676214256,-0.07504039146810315,0.11926975872635,0.5484738681837711
0.663963527988775,0.9929982716210376,-0.03450518570225016,-0.04556058345080407,-0.07510375158517221,0.12144159288999712,0.5512109177370514
0.6648776456897054,0.9929295894806345,-0.0343931777498298,-0.04505546378144172,-0.07516600239503035,0.12362825241709932,0.5539475504441636
0.6657794799191517,0.9928617746077283,-0.03428069617956684,-0.04455466386825015,-0.07522716775774645,0.12582986837065857,0.5566837454385715
0.6666692122437292,0.9927948158092653,-0.03416775848432246,-0.04405815001326003,-0.07528727096594877,0.12804657195124688,0.559419479464138
0.667547021548155,0.9927287020019624,-0.034054381729844804,-0.04356588853691792,-0.07534633477302097,0.13027849527127863,0.5621547278393537
0.6684130838045832,0.9926634222330444,-0.03394058259842441,-0.043077845938372196,-0.0754043813809809,0.13252577067168514,0.5648894636132008
0.6692675722047015,0.9925989656735837,-0.03382637738708163,-0.04259398885367371,-0.07546143245290014,0.13478853092432425,0.5676236578220094
0.670110657498431,0.9925353215960903,-0.03371178197598849,-0.04211428389401516,-0.07551750913883279,0.13706691002723911,0.5703572804438864
0.670942507373233,0.9924724794243941,-0.03359681192626695,-0.04163869802828056,-0.07557263203778317,0.13936104142743683,0.5730902982581855
0.6717632873094631,0.9924104286720108,-0.03348148237754139,-0.041167198125879045,-0.07562682125785837,0.14167106021906484,0.5758226774802603
0.6725731598265814,0.9923491590019168,-0.0333658081656868,-0.04069975141658292,-0.07568009636950691,0.1439971009520532,0.5785543811473449
0.6733722852993702,0.9922886601675781,-0.033249803721640374,-0.040236325050149985,-0.07573247646255443,0.1463392998145929,0.5812853716961985
0.6741608213307427,0.9922289220630242,-0.03313348317370939,-0.039776886485598004,-0.0757839801079692,0.14869779273144965,0.5840156087192918
0.6749389231819887,0.9921699346928445,-0.03301686029929009,-0.03932140327036296,-0.07583462538919244,0.15107271648385592,0.5867450502760017
0.6757067439004476,0.992111688164935,-0.03289994851723294,-0.03886984299082483,-0.07588442991327135,0.15346420902197186,0.5894736532291913
0.6764644336444653,0.9920541727440841,-0.032782761003772184,-0.03842217369617195,-0.07593341077000908,0.15587240723819842,0.5922013707003053
0.6772121407637534,0.9919973787723046,-0.03266531054066432,-0.03797836328903166,-0.07598158460488433,0.15829745021655073,0.5949281557691639
0.67795001115878,0.9919412967196244,-0.032547609624566605,-0.03753837992702761,-0.0760289675802219,0.1607394771389301,0.5976539590703752
0.678678188271223,0.9918859171869848,-0.03242967048305376,-0.03710219205600092,-0.07607557537749202,0.16319862707894323,0.6003787285764105
0.6793968137240385,0.9918312308596245,-0.032311504983497295,-0.036669768051660986,-0.07612142324096757,0.1656750410366978,0.6031024118456683
0.6801060266131189,0.9917772285629272,-0.032193124759485166,-0.03624107666773943,-0.0761665259349526,0.16816885943908647,0.605824953238597
0.6808059640217884,0.9917239012252068,-0.0320745411393975,-0.035816086751625065,-0.07621089777924767,0.17068022375947256,0.6085462957024607
0.6814967609318903,0.9916712398863078,-0.03195576517208166,-0.035394767320501196,-0.07625455264589028,0.17320927611302442,0.6112663803076726
0.6821785500694395,0.9916192357111642,-0.03183680766564861,-0.03497708767917426,-0.07629750395185837,0.1757561585544286,0.6139851454868557
0.6828514625622245,0.9915678799413588,-0.03171767908414963,-0.03456301703975082,-0.07633976470283661,0.17832101541744172,0.6167025295177804
0.6835156270392101,0.9915171639654802,-0.031598389716287964,-0.03415252509583466,-0.07638134743877824,0.180903989824414,0.6194184667866744
0.6841711704782724,0.991467079256042,-0.03147894953752832,-0.0337455815237698,-0.07642226428943591,0.18350522676898023,0.6221328910513899
0.6848182176475518,0.9914176174136787,-0.03135936832106785,-0.03334215634890818,-0.0764625269415011,0.18612487083620982,0.6248457330247338
0.6854568916979601,0.991368770123363,-0.03123965554055187,-0.03294221959862148,-0.07650214667765218,0.18876306844197904,0.627556922692342
0.686087313456184,0.9913205292099013,-0.031119820512454037,-0.03254574176476976,-0.07654113433464602,0.1914199648209811,0.6302663861893546
0.6867096023580911,0.9912728865679298,-0.030999872231612022,-0.0321526932393951,-0.07657950036316141,0.19409570776723112,0.6329740496255046
0.6873238758722188,0.9912258342073359,-0.030879819489215077,-0.031763044695135176,-0.07661725479387875,0.19679044515147998,0.6356798365093332
0.6879302496528104,0.9911793642428494,-0.03075967085477909,-0.03137676700933444,-0.07665440724881183,0.19950432542469002,0.6383836682521868
0.6885288374221213,0.99113346890432,-0.03063943471068237,-0.030993831359292963,-0.07669096693591639,0.20223749693933687,0.6410854634841139
0.6891197513552488,0.9910881405084251,-0.03051911918591449,-0.030614208995966005,-0.07672694267434382,0.20499010955501348,0.6437851396323951
0.6897031019831953,0.9910433714672381,-0.030398732183839643,-0.030237871322943977,-0.07676234289001616,0.2077623141323312,0.6464826123784352
0.6902789979863613,0.9909991543051975,-0.030278281434870522,-0.029864790048197733,-0.07679717560465607,0.21055426142525435,0.6491777945595149
0.6908475463738116,0.9909554816464444,-0.030157774470565762,-0.029494937087749022,-0.07683144844824309,0.213366102766198,0.6518705968312133
0.6914088527235911,0.9909123461973973,-0.030037218581801087,-0.02912828442654002,-0.07686516867487592,0.21619799115156707,0.6545609286766397
0.6919630207748788,0.9908697407790877,-0.029916620915079187,-0.028764804401488906,-0.076898343139558,0.219050079091212,0.6572486963282935
0.6925101528346679,0.990827658296885,-0.02979598839531143,-0.028404469453649557,-0.07693097832395919,0.22192252051316194,0.6599338045632697
0.693050349506321,0.990786091762301,-0.029675327794328177,-0.028047252323210533,-0.07696308032138806,0.22481546923893822,0.6626161552443415
0.6935837102076412,0.9907450342540298,-0.02955464562455495,-0.027693125723660315,-0.07699465486873544,0.22772908162843658,0.6652956497487434
0.6941103324711303,0.9907044789726651,-0.029433948304777878,-0.0273420628211468,-0.07702570730599352,0.23066351269584046,0.6679721853462562
0.6946303124140427,0.990664419205381,-0.02931324206518098,-0.026994036940614977,-0.07705624260527873,0.23361891846429844,0.6706456573725231
0.6951437449501195,0.9906248483104123,-0.029192532905481426,-0.026649021438381337,-0.07708626538407437,0.23659545710528485,0.6733159602098828
0.6956507233012764,0.9905857597554577,-0.029071826717216042,-0.026306990044596208,-0.0771157798774339,0.23959328603351826,0.675982984633833
0.6961513393447418,0.9905471470916944,-0.02895112921235393,-0.0259679166466012,-0.07714478995920852,0.24261256373556894,0.6786466194476264
0.6966456835868657,0.99050900395652,-0.02883044593761828,-0.02563177532113721,-0.07717329914121049,0.24565344950893908,0.6813067512144839
0.6971338452849808,0.9904713240648462,-0.028709782252693335,-0.025298540265762514,-0.07720131058085063,0.24871610410748826,0.6839632647838623
0.697615912131254,0.9904341012341783,-0.028589143416707777,-0.024968186029127544,-0.07722882706357988,0.25180068763462704,0.6866160414319445
0.6980919706876882,0.9903973293516956,-0.028468534489343302,-0.024640687228590058,-0.07725585102840038,0.25490736213296533,0.6892649610820006
0.6985621061327238,0.9903610023944408,-0.028347960401724857,-0.024316018737274146,-0.07728238455377832,0.2580362898659552,0.6919099007841443
0.6990264022447442,0.9903251144312176,-0.028227425970401957,-0.023994155710662043,-0.07730842935726286,0.2611876330131788,0.694550734449794
0.6994849417326607,0.9902896595976298,-0.028106935820156317,-0.023675073371510636,-0.07733398681440892,0.2643615557606319,0.6971873345796444
0.6999378059217437,0.9902546321209293,-0.02798649447325567,-0.023358747240796767,-0.07735905794136959,0.26755822205001545,0.6998195703410135
0.7003850749634312,0.9902200263043478,-0.0278661063030651,-0.02304515300560757,-0.07738364340686307,0.2707777968639651,0.7024473086160716
0.7008268279599028,0.9901858365179772,-0.027745775507215242,-0.02273426644386038,-0.07740774353898884,0.27402044703970657,0.7050704146137678
0.7012631425289677,0.9901520572329544,-0.027625506233738332,-0.022426063743196223,-0.07743135830150581,0.27728633794847635,0.7076887491464989
0.701694095324618,0.9901186829816716,-0.027505302447831514,-0.022120521147938686,-0.07745448732231461,0.2805756371434773,0.710302171561441
0.7021197617855034,0.9900857083777165,-0.0273851680077919,-0.02181761514834883,-0.077477129879614,0.2838885123862245,0.7129105381077483
0.7025402162505776,0.9900531281073774,-0.027265106640681984,-0.0215173224111486,-0.07749928490799111,0.28722513237551894,0.7155137024871763
0.702955531951737,0.9900209369306554,-0.027145121951657154,-0.021219619796609388,-0.07752095099775926,0.2905856665625414,0.7181115156695652
0.7033657811210524,0.9899891296733769,-0.027025217399969076,-0.020924484293209252,-0.07754212640017269,0.29397028589965457,0.7207038264274966
0.7037710345743129,0.9899577012598999,-0.026905396428729886,-0.02063189332944226,-0.07756280900567011,0.29737915923114044,0.7232904785469898
0.7041713624380954,0.9899266466571397,-0.026785662259454605,-0.02034182426207022,-0.07758299638092397,0.3008124591606715,0.7258713152813887
0.7045668337443787,0.9898959609063767,-0.02666601801643483,-0.020054254678080398,-0.07760268574716613,0.30427035862755064,0.7284461766693221
0.7049575162356518,0.9898656391387617,-0.02654646679488312,-0.019769162549085128,-0.07762187397026589,0.307753028960533,0.7310148980822238
0.7053434769429785,0.9898356765308199,-0.0264270114928227,-0.01948652582172555,-0.07764055758880216,0.31126064480179944,0.7335773138479407
0.7057247816804958,0.9898060683440264,-0.026307654972135348,-0.01920632279686587,-0.07765873278839795,0.3147933794857908,0.7361332537932284
0.7061014953141628,0.9897768099042863,-0.026188399984016925,-0.01892853194465773,-0.07767639541429583,0.31835140724932565,0.7386825448509986
0.7064736818260039,0.9897478965972647,-0.026069249154786367,-0.018653131867097533,-0.07769354097337165,0.32193490372567346,0.7412250113621502
0.7068414043036592,0.9897193238695042,-0.025950204994816616,-0.018380101315193874,-0.07771016463244815,0.3255440457569867,0.7437604748795252
0.7072047248121075,0.9896910872386934,-0.025831269946656132,-0.018109419294264587,-0.07772626121145196,0.3291790099929665,0.7462887531390594
0.7075637044715442,0.9896631822879114,-0.02571244636753589,-0.017841065016838173,-0.07774182518612072,0.33283997344919697,0.748809660431254
0.7079184035462346,0.9896356046590032,-0.025593736506698234,-0.017575017846152088,-0.07775685069075998,0.33652711425326354,0.7513230080757642
0.7082688814563306,0.989608350051929,-0.02547514250716973,-0.017311257296411982,-0.07777133151731712,0.3402406116575139,0.7538286043718193
0.7086151965925283,0.9895814142394409,-0.02535666647526892,-0.017049763182021446,-0.07778526110653149,0.34398064390367505,0.7563262531201701
0.7089574065461984,0.9895547930494442,-0.025238310410003795,-0.0167905154543435,-0.07779863255635489,0.3477473904582161,0.7588157551061906
0.7092955681406534,0.9895284823628053,-0.025120076197398908,-0.016533494186435908,-0.07781143862140659,0.35154103226552924,0.7612969081998615
0.7096297372962111,0.9895024781240856,-0.02500196566333808,-0.016278679684293484,-0.07782367170617711,0.3553617501110493,0.7637695062277973
0.7099599690886506,0.9894767763372249,-0.024883980560215783,-0.016026052451935245,-0.07783532386596778,0.3592097250692597,0.7662333392395827
0.7102863177564985,0.989451373065197,-0.02476612257102806,-0.015775593194975738,-0.07784638680572158,0.36308513839728357,0.7686881934052666
0.7106088368540652,0.9894262644183109,-0.02464839326000506,-0.015527282711715119,-0.07785685188345924,0.36698817320171884,0.771133852021199
0.7109275790621101,0.9894014465691546,-0.024530794146826643,-0.015281102046854156,-0.07786671010202861,0.37091901203912675,0.7735700939401279
0.7112425963477622,0.9893769157403461,-0.024413326654548626,-0.015037032376980822,-0.07787595211257618,0.37487783866896457,0.7759966946296297
0.7115539397650584,0.9893526682202595,-0.024295992190084447,-0.014795055173490224,-0.07788456820688286,0.378864835370388,0.7784134244837864
0.7118616597300638,0.9893287003417884,-0.024178792047944504,-0.01455515199784733,-0.07789254832368435,0.3828801862043839,0.7808200507863479
0.7121658060308945,0.9893050084817422,-0.02406172741012149,-0.014317304500514933,-0.07789988204600368,0.3869240771035701,0.7832163376705749
0.712466427510153,0.9892815890857574,-0.02394479947395179,-0.014081494677124369,-0.07790655859132771,0.39099669148828414,0.7856020434688475
0.7127635723348196,0.9892584386474469,-0.02382800935582197,-0.0138477046663003,-0.07791256681684229,0.3950982135667859,0.7879769226624382
0.7130572881125197,0.9892355536995029,-0.02371135804979298,-0.01361591666505144,-0.0779178952189529,0.3992288298487617,0.790340726679384
0.7133476215998327,0.9892129308365808,-0.023594846548049254,-0.013386113165923967,-0.07792253192521101,0.4033887249311329,0.7926932014100057
0.7136346189479087,0.9891905666963166,-0.02347847574979808,-0.013158276771110112,-0.07792646469688617,0.4075780847184153,0.7950340890208604
0.7139183256422826,0.9891684579641639,-0.02336224649012573,-0.012932390246943717,-0.07792968092518457,0.41179709543248555,0.7973631273266939
0.7141987863834892,0.9891466013828417,-0.023246159595157016,-0.012708436626595494,-0.07793216762788636,0.4160459416043815,0.7996800486493051
0.7144760453755451,0.9891249937299923,-0.023130215769013227,-0.012486398987326452,-0.07793391144995915,0.42032481019822404,0.8019845820379454
0.714750146069482,0.9891036318383016,-0.023014415704942736,-0.012266260662048896,-0.07793489865850259,0.4246338865655818,0.8042764510041452
0.7150211313660106,0.9890825125798361,-0.022898760006273732,-0.012048005084115857,-0.077935115141625,0.4289733573601927,0.8065553750499284
0.7152890434890122,0.989061632876028,-0.022783249244918254,-0.011831615895583033,-0.07793454640517775,0.4333434083736741,0.8088210684607897
0.7155539239956201,0.9890409896970116,-0.02266788396355435,-0.011617076946415653,-0.07793317757087859,0.4377442244188106,0.8110732402250426
0.7158158138344825,0.9890205800572006,-0.02255266465642801,-0.01140437225436873,-0.07793099337396622,0.4421759900331599,0.8133115943676167
0.7160747535538119,0.9890004009991892,-0.022437591681884268,-0.011193485841924745,-0.07792797815789727,0.44663889287694947,0.8155358315875784
0.7163307829187991,0.9889804496236787,-0.022322665435910233,-0.010984402053464501,-0.07792411587474907,0.4511331170507793,0.8177456458347966
0.7165839411038746,0.9889607230746007,-0.02220788627420374,-0.010777105406180201,-0.07791939008193215,0.4556588460332931,0.819940725786434
0.7168342668459021,0.9889412185272843,-0.022093254447219317,-0.010571580470549713,-0.07791378393602215,0.460216265250324,0.822120756028629
0.7170817983283205,0.9889219331975868,-0.0219787701562201,-0.010367811970593645,-0.0779072801907359,0.46480555990117217,0.8242854159120578
0.7173265729505169,0.9889028643599574,-0.021864433666514353,-0.010165784980504565,-0.07789986120132457,0.4694269103532218,0.8264343773698664
0.7175686277800997,0.9888840093122954,-0.021750245103536944,-0.009965484558400036,-0.07789150890997978,0.47408050028605764,0.8285673087188512
0.7178079992670938,0.9888653653983079,-0.02163620458985134,-0.009766895987382082,-0.07788220485025385,0.47876651117814484,0.8306838720094506
0.7180447233658203,0.9888469299981054,-0.021522312193187607,-0.009570004680734585,-0.07787193014039191,0.48348512437691166,0.8327837239434946
0.7182788354657802,0.9888287005336692,-0.021408567964451366,-0.00937479624502757,-0.07786066548319556,0.48823651949947655,0.8348665151106524
0.7185103705323428,0.9888106744579803,-0.021294971874417794,-0.009181256368490428,-0.07784839115640356,0.4930208770384192,0.8369318910877668
0.7187393628679296,0.9887928492736938,-0.021181523935465775,-0.008989371026034795,-0.0778350870220594,0.4978383732077947,0.8389794901593244
0.7189658464067428,0.9887752225102698,-0.021068224062164017,-0.008799126238487427,-0.07782073250827068,0.502689185759685,0.8410089457947209
0.7191898545213086,0.9887577917391099,-0.020955072171239503,-0.008610508239765025,-0.07780530661677332,0.5075734897163142,0.8430198847722319
0.719411420167991,0.9887405545623054,-0.020842068113620493,-0.008423503359955613,-0.0777887879107883,0.5124914602275771,0.8450119283334343
0.7196305757235857,0.9887235086254217,-0.02072921176218975,-0.008238098168298152,-0.07777115452388082,0.5174432687114879,0.8469846905671061
0.7198473532298568,0.9887066515985443,-0.020616502891418528,-0.008054279271767788,-0.07775238413835488,0.5224290880482243,0.848937780461141
0.7200617841600179,0.9886899811945092,-0.02050394130198561,-0.007872033517547476,-0.07773245400075297,0.5274490870620316,0.8508707996548269
0.7202738994944582,0.988673495163072,-0.02039152678788066,-0.007691347934488101,-0.07771134091472817,0.5325034318415299,0.8527833429738385
0.7204837299442542,0.9886571912736004,-0.02027925902194746,-0.007512209547355936,-0.07768902121517765,0.5375922908404417,0.8546750003022568
0.7206913055801748,0.988641067343968,-0.02016713775736772,-0.00733460569776754,-0.0776654708027519,0.5427158257334525,0.8565453530947702
0.7208966561693232,0.9886251212144516,-0.020055162652980556,-0.007158523761851455,-0.07764066510646452,0.5478741992222614,0.8583939772700375
0.7210998109623122,0.9886093507643215,-0.019943333392250538,-0.006983951336803662,-0.07761457910445886,0.5530675695357108,0.8602204411530314
0.7213007988141449,0.9885937539025054,-0.019831649622677416,-0.0068108761421118245,-0.07758718730798164,0.5582960931010643,0.8620243064265238
0.7214996481646785,0.9885783285691582,-0.019720110970707395,-0.0066392860407337275,-0.07755846376091075,0.5635599237713079,0.8638051278185815
0.721696387020555,0.9885630727371141,-0.019608717056556188,-0.006469169059203992,-0.07752838204030274,0.5688592120204015,0.8655624528072587
0.7218910429958435,0.9885479844087809,-0.019497467476035923,-0.006300513356990177,-0.07749691524851628,0.5741941056903601,0.867295821853315
0.7220836433521443,0.9885330616130817,-0.019386361781533194,-0.0061333071958712,-0.07746403600367492,0.5795647508182327,0.8690047686246242
0.7222742149030413,0.9885183024129055,-0.019275399541168796,-0.005967539027005508,-0.07742971645326419,0.5849712886800152,0.8706888190180425
0.7224627840431976,0.988503704902889,-0.01916458032759695,-0.0058031974702141866,-0.0773939282693006,0.5904138561635004,0.8723474913002386
